Package,Class,Method,Parameters,CC
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final ClassLoader classLoader, final String name],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final File file],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final InputStream inputStream],2
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final InputStream inputStream, final PropertyFormat propertyFormat],3
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final Path path],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final Reader reader],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final String name],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final URI uri],1
org.apache.commons.collections4.properties,AbstractPropertiesFactory,load,[final URL url],1
org.apache.commons.collections4.properties,OrderedProperties,clear,[],1
org.apache.commons.collections4.properties,OrderedProperties,compute,[final Object key, final BiFunction<? super Object, ? super Object, ? extends Object> remappingFunction],2
org.apache.commons.collections4.properties,OrderedProperties,computeIfAbsent,[final Object key, final Function<? super Object, ? extends Object> mappingFunction],2
org.apache.commons.collections4.properties,OrderedProperties,entrySet,[],1
org.apache.commons.collections4.properties,OrderedProperties,forEach,[final BiConsumer<? super Object, ? super Object> action],1
org.apache.commons.collections4.properties,OrderedProperties,keys,[],1
org.apache.commons.collections4.properties,OrderedProperties,keySet,[],1
org.apache.commons.collections4.properties,OrderedProperties,merge,[final Object key, final Object value, final BiFunction<? super Object, ? super Object, ? extends Object> remappingFunction],1
org.apache.commons.collections4.properties,OrderedProperties,propertyNames,[],1
org.apache.commons.collections4.properties,OrderedProperties,put,[final Object key, final Object value],2
org.apache.commons.collections4.properties,OrderedProperties,putAll,[final Map<? extends Object, ? extends Object> t],1
org.apache.commons.collections4.properties,OrderedProperties,putIfAbsent,[final Object key, final Object value],2
org.apache.commons.collections4.properties,OrderedProperties,remove,[final Object key],2
org.apache.commons.collections4.properties,OrderedProperties,remove,[final Object key, final Object value],2
org.apache.commons.collections4.properties,OrderedProperties,toString,[],4
org.apache.commons.collections4.properties,OrderedPropertiesFactory,createProperties,[],1
org.apache.commons.collections4.properties,EmptyProperties,clear,[],1
org.apache.commons.collections4.properties,EmptyProperties,compute,[final Object key, final BiFunction<? super Object, ? super Object, ? extends Object> remappingFunction],1
org.apache.commons.collections4.properties,EmptyProperties,computeIfAbsent,[final Object key, final Function<? super Object, ? extends Object> mappingFunction],1
org.apache.commons.collections4.properties,EmptyProperties,computeIfPresent,[final Object key, final BiFunction<? super Object, ? super Object, ? extends Object> remappingFunction],1
org.apache.commons.collections4.properties,EmptyProperties,contains,[final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,containsKey,[final Object key],1
org.apache.commons.collections4.properties,EmptyProperties,containsValue,[final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,elements,[],1
org.apache.commons.collections4.properties,EmptyProperties,entrySet,[],1
org.apache.commons.collections4.properties,EmptyProperties,equals,[final Object o],1
org.apache.commons.collections4.properties,EmptyProperties,forEach,[final BiConsumer<? super Object, ? super Object> action],1
org.apache.commons.collections4.properties,EmptyProperties,get,[final Object key],1
org.apache.commons.collections4.properties,EmptyProperties,getOrDefault,[final Object key, final Object defaultValue],1
org.apache.commons.collections4.properties,EmptyProperties,getProperty,[final String key],1
org.apache.commons.collections4.properties,EmptyProperties,getProperty,[final String key, final String defaultValue],1
org.apache.commons.collections4.properties,EmptyProperties,hashCode,[],1
org.apache.commons.collections4.properties,EmptyProperties,isEmpty,[],1
org.apache.commons.collections4.properties,EmptyProperties,keys,[],1
org.apache.commons.collections4.properties,EmptyProperties,keySet,[],1
org.apache.commons.collections4.properties,EmptyProperties,load,[final InputStream inStream],1
org.apache.commons.collections4.properties,EmptyProperties,load,[final Reader reader],1
org.apache.commons.collections4.properties,EmptyProperties,loadFromXML,[final InputStream in],1
org.apache.commons.collections4.properties,EmptyProperties,merge,[final Object key, final Object value, final BiFunction<? super Object, ? super Object, ? extends Object> remappingFunction],1
org.apache.commons.collections4.properties,EmptyProperties,propertyNames,[],1
org.apache.commons.collections4.properties,EmptyProperties,put,[final Object key, final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,putAll,[final Map<? extends Object, ? extends Object> t],1
org.apache.commons.collections4.properties,EmptyProperties,putIfAbsent,[final Object key, final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,rehash,[],1
org.apache.commons.collections4.properties,EmptyProperties,remove,[final Object key],1
org.apache.commons.collections4.properties,EmptyProperties,remove,[final Object key, final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,replace,[final Object key, final Object value],1
org.apache.commons.collections4.properties,EmptyProperties,replace,[final Object key, final Object oldValue, final Object newValue],1
org.apache.commons.collections4.properties,EmptyProperties,replaceAll,[final BiFunction<? super Object, ? super Object, ? extends Object> function],1
org.apache.commons.collections4.properties,EmptyProperties,save,[final OutputStream out, final String comments],1
org.apache.commons.collections4.properties,EmptyProperties,setProperty,[final String key, final String value],1
org.apache.commons.collections4.properties,EmptyProperties,size,[],1
org.apache.commons.collections4.properties,EmptyProperties,stringPropertyNames,[],1
org.apache.commons.collections4.properties,EmptyProperties,toString,[],1
org.apache.commons.collections4.properties,EmptyProperties,values,[],1
org.apache.commons.collections4.properties,PropertiesFactory,createProperties,[],1
org.apache.commons.collections4.properties,SortedProperties,entrySet,[],1
org.apache.commons.collections4.properties,SortedProperties,keys,[],1
org.apache.commons.collections4.properties,SortedProperties,sortedKeys,[],1
org.apache.commons.collections4.properties,SortedPropertiesFactory,createProperties,[],1
org.apache.commons.collections4,Put,clear,[],1
org.apache.commons.collections4,Put,put,[K key, V value],1
org.apache.commons.collections4,Put,putAll,[Map<? extends K, ? extends V> t],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,decorated,[],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,element,[],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,offer,[final E obj],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,peek,[],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,poll,[],1
org.apache.commons.collections4.queue,AbstractQueueDecorator,remove,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,add,[final E element],4
org.apache.commons.collections4.queue,CircularFifoQueue,clear,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,decrement,[int index],2
org.apache.commons.collections4.queue,CircularFifoQueue,element,[],2
org.apache.commons.collections4.queue,CircularFifoQueue,get,[final int index],2
org.apache.commons.collections4.queue,CircularFifoQueue,increment,[int index],2
org.apache.commons.collections4.queue,CircularFifoQueue,isAtFullCapacity,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,isEmpty,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,isFull,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,iterator,[],7
org.apache.commons.collections4.queue,CircularFifoQueue,maxSize,[],1
org.apache.commons.collections4.queue,CircularFifoQueue,offer,[final E element],1
org.apache.commons.collections4.queue,CircularFifoQueue,peek,[],2
org.apache.commons.collections4.queue,CircularFifoQueue,poll,[],2
org.apache.commons.collections4.queue,CircularFifoQueue,readObject,[final ObjectInputStream in],3
org.apache.commons.collections4.queue,CircularFifoQueue,remove,[],4
org.apache.commons.collections4.queue,CircularFifoQueue,size,[],3
org.apache.commons.collections4.queue,CircularFifoQueue,writeObject,[final ObjectOutputStream out],1
org.apache.commons.collections4.queue,PredicatedQueue,predicatedQueue,[final Queue<E> Queue, final Predicate<? super E> predicate],1
org.apache.commons.collections4.queue,PredicatedQueue,decorated,[],1
org.apache.commons.collections4.queue,PredicatedQueue,element,[],1
org.apache.commons.collections4.queue,PredicatedQueue,offer,[final E object],1
org.apache.commons.collections4.queue,PredicatedQueue,peek,[],1
org.apache.commons.collections4.queue,PredicatedQueue,poll,[],1
org.apache.commons.collections4.queue,PredicatedQueue,remove,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,synchronizedQueue,[final Queue<E> queue],1
org.apache.commons.collections4.queue,SynchronizedQueue,decorated,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,element,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,equals,[final Object object],2
org.apache.commons.collections4.queue,SynchronizedQueue,hashCode,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,offer,[final E e],1
org.apache.commons.collections4.queue,SynchronizedQueue,peek,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,poll,[],1
org.apache.commons.collections4.queue,SynchronizedQueue,remove,[],1
org.apache.commons.collections4.queue,TransformedQueue,transformedQueue,[final Queue<E> queue, final Transformer<? super E, ? extends E> transformer],2
org.apache.commons.collections4.queue,TransformedQueue,transformingQueue,[final Queue<E> queue, final Transformer<? super E, ? extends E> transformer],1
org.apache.commons.collections4.queue,TransformedQueue,element,[],1
org.apache.commons.collections4.queue,TransformedQueue,getQueue,[],1
org.apache.commons.collections4.queue,TransformedQueue,offer,[final E obj],1
org.apache.commons.collections4.queue,TransformedQueue,peek,[],1
org.apache.commons.collections4.queue,TransformedQueue,poll,[],1
org.apache.commons.collections4.queue,TransformedQueue,remove,[],1
org.apache.commons.collections4.queue,UnmodifiableQueue,unmodifiableQueue,[final Queue<? extends E> queue],2
org.apache.commons.collections4.queue,UnmodifiableQueue,add,[final Object object],1
org.apache.commons.collections4.queue,UnmodifiableQueue,addAll,[final Collection<? extends E> coll],1
org.apache.commons.collections4.queue,UnmodifiableQueue,clear,[],1
org.apache.commons.collections4.queue,UnmodifiableQueue,iterator,[],1
org.apache.commons.collections4.queue,UnmodifiableQueue,offer,[final E obj],1
org.apache.commons.collections4.queue,UnmodifiableQueue,poll,[],1
org.apache.commons.collections4.queue,UnmodifiableQueue,readObject,[final ObjectInputStream in],1
org.apache.commons.collections4.queue,UnmodifiableQueue,remove,[],1
org.apache.commons.collections4.queue,UnmodifiableQueue,remove,[final Object object],1
org.apache.commons.collections4.queue,UnmodifiableQueue,removeAll,[final Collection<?> coll],1
org.apache.commons.collections4.queue,UnmodifiableQueue,removeIf,[final Predicate<? super E> filter],1
org.apache.commons.collections4.queue,UnmodifiableQueue,retainAll,[final Collection<?> coll],1
org.apache.commons.collections4.queue,UnmodifiableQueue,writeObject,[final ObjectOutputStream out],1
org.apache.commons.collections4,QueueUtils,emptyQueue,[],1
org.apache.commons.collections4,QueueUtils,predicatedQueue,[final Queue<E> queue, final Predicate<? super E> predicate],1
org.apache.commons.collections4,QueueUtils,synchronizedQueue,[final Queue<E> queue],1
org.apache.commons.collections4,QueueUtils,transformingQueue,[final Queue<E> queue, final Transformer<? super E, ? extends E> transformer],1
org.apache.commons.collections4,QueueUtils,unmodifiableQueue,[final Queue<? extends E> queue],1
org.apache.commons.collections4,ResettableIterator,reset,[],1
org.apache.commons.collections4.sequence,CommandVisitor,visitDeleteCommand,[T object],1
org.apache.commons.collections4.sequence,CommandVisitor,visitInsertCommand,[T object],1
org.apache.commons.collections4.sequence,CommandVisitor,visitKeepCommand,[T object],1
org.apache.commons.collections4.sequence,DeleteCommand,accept,[final CommandVisitor<T> visitor],1
org.apache.commons.collections4.sequence,EditCommand,accept,[CommandVisitor<T> visitor],1
org.apache.commons.collections4.sequence,EditCommand,getObject,[],1
org.apache.commons.collections4.sequence,EditScript,append,[final DeleteCommand<T> command],1
org.apache.commons.collections4.sequence,EditScript,append,[final InsertCommand<T> command],1
org.apache.commons.collections4.sequence,EditScript,append,[final KeepCommand<T> command],1
org.apache.commons.collections4.sequence,EditScript,getLCSLength,[],1
org.apache.commons.collections4.sequence,EditScript,getModifications,[],1
org.apache.commons.collections4.sequence,EditScript,visit,[final CommandVisitor<T> visitor],1
org.apache.commons.collections4.sequence,InsertCommand,accept,[final CommandVisitor<T> visitor],1
org.apache.commons.collections4.sequence,KeepCommand,accept,[final CommandVisitor<T> visitor],1
